company_id,nse_symbol,fiscal_year,quarter,period_end,filing_date,source_url,match_confidence,attachment_format,extraction_status,extracted_char_count,xbrl_available,notes
ICICIBANK,ICICIBANK,FY2021,Q1,2020-06-30,08-Jul-2020 17:50:00,https://nsearchives.nseindia.com/corporate/ICICIBANK_08072020175045_NSEBSE_July82020.pdf,date_window_only,pdf,extracted,3606,True,
ICICIBANK,ICICIBANK,FY2021,Q2,2020-09-30,31-Oct-2020 15:44:41,https://nsearchives.nseindia.com/corporate/NSE_BSE_OCT31_31102020154441.zip,text_confirmed,zip,extracted,53414,True,zip_contains_pdf(1_files)
ICICIBANK,ICICIBANK,FY2021,Q3,2020-12-31,30-Jan-2021 15:10:29,https://nsearchives.nseindia.com/corporate/NSEBSE_30012021151029.zip,text_confirmed,zip,extracted,70337,True,zip_contains_pdf(1_files)
ICICIBANK,ICICIBANK,FY2021,Q4,2021-03-31,24-Apr-2021 17:59:32,https://nsearchives.nseindia.com/corporate/NSEBSE_April24_2020_final.pdf,text_confirmed,pdf,extracted,79130,True,
ICICIBANK,ICICIBANK,FY2022,Q1,2021-06-30,24-Jul-2021 16:23:18,https://nsearchives.nseindia.com/corporate/BSE_NSE_FR_24072021162318.pdf,text_confirmed,pdf,extracted,56114,True,
ICICIBANK,ICICIBANK,FY2022,Q2,2021-09-30,23-Oct-2021 16:00:00,https://nsearchives.nseindia.com/corporate/nsebse_23102021160000.pdf,text_confirmed,pdf,extracted,72879,True,
ICICIBANK,ICICIBANK,FY2022,Q3,2021-12-31,22-Jan-2022 16:17:15,https://nsearchives.nseindia.com/corporate/NSEBSE_22012022161715.pdf,text_confirmed,pdf,extracted,67064,True,
ICICIBANK,ICICIBANK,FY2022,Q4,2022-03-31,23-Apr-2022 16:35:48,https://nsearchives.nseindia.com/corporate/NSEBSE_Final_23042022163548.pdf,text_confirmed,pdf,extracted,107813,True,
ICICIBANK,ICICIBANK,FY2023,Q1,2022-06-30,23-Jul-2022 15:05:06,https://nsearchives.nseindia.com/corporate/ICICIBANK_23072022150506_NSEBSE_.pdf,text_confirmed,pdf,extracted,54703,True,
ICICIBANK,ICICIBANK,FY2023,Q2,2022-09-30,22-Oct-2022 15:34:21,https://nsearchives.nseindia.com/corporate/ICICIBANK_22102022153421_1NSEBSE.pdf,text_confirmed,pdf,extracted,64309,True,
ICICIBANK,ICICIBANK,FY2023,Q3,2022-12-31,21-Jan-2023 15:58:57,https://nsearchives.nseindia.com/corporate/NSEBSE_JAN2023_signed_21012023155857.pdf,text_confirmed,pdf,extracted,57182,True,
ICICIBANK,ICICIBANK,FY2023,Q4,2023-03-31,22-Apr-2023 15:42:17,https://nsearchives.nseindia.com/corporate/NSEBSE_FR_APRIL23_22042023154217.pdf,text_confirmed,pdf,extracted,60921,True,
ICICIBANK,ICICIBANK,FY2024,Q1,2023-06-30,22-Jul-2023 15:21:33,https://nsearchives.nseindia.com/corporate/NSEBSEBMJuly222023signed_22072023152133.pdf,text_confirmed,pdf,extracted,56016,True,
ICICIBANK,ICICIBANK,FY2024,Q2,2023-09-30,21-Oct-2023 15:36:47,https://nsearchives.nseindia.com/corporate/NSEBSEFR_OCT_21102023153647.pdf,text_confirmed,pdf,extracted,67904,True,
ICICIBANK,ICICIBANK,FY2024,Q3,2023-12-31,20-Jan-2024 15:35:19,https://nsearchives.nseindia.com/corporate/NSEBSE_20012024153519.pdf,text_confirmed,pdf,extracted,63493,True,
ICICIBANK,ICICIBANK,FY2024,Q4,2024-03-31,27-Apr-2024 16:08:15,https://nsearchives.nseindia.com/corporate/NSEBSE_27042024160815.pdf,text_confirmed,pdf,extracted,84250,True,
ICICIBANK,ICICIBANK,FY2025,Q1,2024-06-30,27-Jul-2024 14:46:32,https://nsearchives.nseindia.com/corporate/NSEBSE_27072024144632.pdf,text_confirmed,pdf,extracted,56501,True,
ICICIBANK,ICICIBANK,FY2025,Q2,2024-09-30,26-Oct-2024 14:00:16,https://nsearchives.nseindia.com/corporate/NSEBSE_26102024140016.pdf,text_confirmed,pdf,extracted,19417,True,
ICICIBANK,ICICIBANK,FY2025,Q3,2024-12-31,25-Jan-2025 14:28:15,https://nsearchives.nseindia.com/corporate/NSEBSE_25012025_25012025142815.pdf,text_confirmed,pdf,extracted,74312,True,
ICICIBANK,ICICIBANK,FY2025,Q4,2025-03-31,19-Apr-2025 15:52:14,https://nsearchives.nseindia.com/corporate/ICICI2022_19042025154957_NSEBSE.pdf,date_window_only,pdf,extracted,100636,True,
ICICIBANK,ICICIBANK,FY2026,Q1,2025-06-30,19-Jul-2025 14:56:03,https://nsearchives.nseindia.com/corporate/ICICI2022_19072025145326_NSEBSE_19072025_.pdf,text_confirmed,pdf,extracted,69644,True,
ICICIBANK,ICICIBANK,FY2026,Q2,2025-09-30,18-Oct-2025 14:41:48,https://nsearchives.nseindia.com/corporate/ICICI2022_18102025144037_BSENSE.pdf,text_confirmed,pdf,extracted,77741,True,
ICICIBANK,ICICIBANK,FY2026,Q3,2025-12-31,17-Jan-2026 15:06:50,https://nsearchives.nseindia.com/corporate/ICICI2022_17012026150619_NSEBSE_17012026.pdf,text_confirmed,pdf,extracted,76810,True,
ICICIBANK,ICICIBANK,FY2026,Q4,2026-03-31,18-Apr-2026 14:59:55,https://nsearchives.nseindia.com/corporate/ICICI2022_18042026145407_NSEBSE_18042026.pdf,text_confirmed,pdf,extracted,96765,True,
ICICIBANK,ICICIBANK,FY2027,Q1,2026-06-30,18-Jul-2026 14:23:53,https://nsearchives.nseindia.com/corporate/ICICI2022_18072026142245_NSEBSE_18072026_.pdf,text_confirmed,pdf,extracted,69310,True,
TCS,TCS,FY2015,Q2,2014-09-30,16-Oct-2014 16:35:02,https://nsearchives.nseindia.com/corporate/TCS_30092014_B_AR_10162014163501_.zip,date_window_only,zip,needs_ocr,10,False,zip_contains_pdf(1_files)
TCS,TCS,FY2015,Q3,2014-12-31,15-Jan-2015 16:47:02,https://nsearchives.nseindia.com/corporate/TCS_31Dec14_S_01152015164702_.zip,date_window_only,zip,needs_ocr,8,False,zip_contains_pdf(1_files)
TCS,TCS,FY2015,Q4,2015-03-31,16-Apr-2015 17:43:02,https://nsearchives.nseindia.com/corporate/TCS_01_04162015174301_.zip,date_window_only,zip,needs_ocr,10,False,zip_contains_pdf(1_files)
TCS,TCS,FY2016,Q1,2015-06-30,09-Jul-2015 16:38:36,https://nsearchives.nseindia.com/corporate/TCS_resulst_conso_09072015163836.zip,date_window_only,zip,needs_ocr,7,False,zip_contains_pdf(1_files)
TCS,TCS,FY2016,Q2,2015-09-30,13-Oct-2015 17:08:44,https://nsearchives.nseindia.com/corporate/TCVS_13102015170844.zip,date_window_only,zip,needs_ocr,10,False,zip_contains_pdf(1_files)
TCS,TCS,FY2016,Q3,2015-12-31,12-Jan-2016 18:27:14,https://nsearchives.nseindia.com/corporate/TCS_result_12012016182714.zip,date_window_only,zip,needs_ocr,17,False,zip_contains_pdf(1_files)
TCS,TCS,FY2016,Q4,2016-03-31,18-Apr-2016 17:02:27,https://nsearchives.nseindia.com/corporate/TCSFY1516All_18042016170227.zip,date_window_only,zip,needs_ocr,24,False,zip_contains_pdf(1_files)
TCS,TCS,FY2017,Q1,2016-06-30,14-Jul-2016 16:12:04,https://nsearchives.nseindia.com/corporate/TCSQ1FY17_14072016161204.zip,date_window_only,zip,needs_ocr,21,False,zip_contains_pdf(1_files)
TCS,TCS,FY2017,Q2,2016-09-30,13-Oct-2016 16:33:49,https://nsearchives.nseindia.com/corporate/TCSQ2FY17_13102016163349.zip,date_window_only,zip,needs_ocr,26,False,zip_contains_pdf(1_files)
TCS,TCS,FY2017,Q3,2016-12-31,12-Jan-2017 15:32:09,https://nsearchives.nseindia.com/corporate/TCSJan122017_12012017153209.zip,text_confirmed,zip,needs_ocr,21,False,zip_contains_pdf(1_files)
TCS,TCS,FY2017,Q4,2017-03-31,18-Apr-2017 17:02:35,https://nsearchives.nseindia.com/corporate/TCS_April182017_18042017170235.zip,text_confirmed,zip,needs_ocr,28,False,zip_contains_pdf(1_files)
TCS,TCS,FY2018,Q1,2017-06-30,13-Jul-2017 16:36:39,https://nsearchives.nseindia.com/corporate/TCS_13072017163639.zip,text_confirmed,zip,needs_ocr,18,False,zip_contains_pdf(1_files)
TCS,TCS,FY2018,Q2,2017-09-30,12-Oct-2017 16:40:04,https://nsearchives.nseindia.com/corporate/TCS_12102017164004.zip,text_confirmed,zip,needs_ocr,22,False,zip_contains_pdf(1_files)
TCS,TCS,FY2018,Q3,2017-12-31,11-Jan-2018 17:27:40,https://nsearchives.nseindia.com/corporate/TCS_11012018172740.zip,text_confirmed,zip,needs_ocr,20,False,zip_contains_pdf(1_files)
TCS,TCS,FY2018,Q4,2018-03-31,19-Apr-2018 17:54:01,https://nsearchives.nseindia.com/corporate/TCSFinancialResults_19042018175401.zip,text_confirmed,zip,extracted,49370,False,zip_contains_pdf(1_files)
TCS,TCS,FY2019,Q1,2018-06-30,10-Jul-2018 17:04:55,https://nsearchives.nseindia.com/corporate/SEFinancialresults_10072018170455.zip,text_confirmed,zip,extracted,43406,False,zip_contains_pdf(1_files)
TCS,TCS,FY2019,Q2,2018-09-30,11-Oct-2018 16:44:45,https://nsearchives.nseindia.com/corporate/SELETTER_11102018164445.zip,text_confirmed,zip,extracted,51245,True,zip_contains_pdf(1_files)
TCS,TCS,FY2019,Q3,2018-12-31,10-Jan-2019 16:58:27,https://nsearchives.nseindia.com/corporate/SEIntimation_10012019165827.zip,text_confirmed,zip,extracted,48260,True,zip_contains_pdf(1_files)
TCS,TCS,FY2019,Q4,2019-03-31,12-Apr-2019 16:40:41,https://nsearchives.nseindia.com/corporate/PostBMLetterMarch_12042019164041.zip,text_confirmed,zip,extracted,51070,True,zip_contains_pdf(1_files)
TCS,TCS,FY2020,Q1,2019-06-30,09-Jul-2019 17:17:29,https://nsearchives.nseindia.com/corporate/TCSFinancialResultsJune2019_09072019171729.zip,text_confirmed,zip,extracted,52128,True,zip_contains_pdf(1_files)
TCS,TCS,FY2020,Q2,2019-09-30,10-Oct-2019 16:41:34,https://nsearchives.nseindia.com/corporate/TCSfinal_10102019164134.zip,text_confirmed,zip,extracted,77083,True,zip_contains_pdf(1_files)
TCS,TCS,FY2020,Q3,2019-12-31,17-Jan-2020 16:01:52,https://nsearchives.nseindia.com/corporate/SELetter_17012020160152.zip,text_confirmed,zip,extracted,71155,True,zip_contains_pdf(1_files)
TCS,TCS,FY2020,Q4,2020-03-31,16-Apr-2020 19:13:13,https://nsearchives.nseindia.com/corporate/SEIntimation_16042020191313.zip,text_confirmed,zip,extracted,85411,True,zip_contains_pdf(1_files)
TCS,TCS,FY2021,Q1,2020-06-30,09-Jul-2020 17:49:41,https://nsearchives.nseindia.com/corporate/SEFiling_09072020174941.zip,text_confirmed,zip,extracted,65255,True,zip_contains_pdf(1_files)
TCS,TCS,FY2021,Q2,2020-09-30,07-Oct-2020 18:32:18,https://nsearchives.nseindia.com/corporate/FinancialResults_07102020183218.zip,text_confirmed,zip,extracted,87337,True,zip_contains_pdf(1_files)
TCS,TCS,FY2021,Q3,2020-12-31,08-Jan-2021 18:07:47,https://nsearchives.nseindia.com/corporate/SEIntimation_08012021180747.zip,text_confirmed,zip,extracted,77482,True,zip_contains_pdf(1_files)
TCS,TCS,FY2021,Q4,2021-03-31,12-Apr-2021 18:43:59,https://nsearchives.nseindia.com/corporate/SEfilingPg1and2.pdf,text_confirmed,pdf,extracted,108519,True,
TCS,TCS,FY2022,Q1,2021-06-30,08-Jul-2021 18:41:57,https://nsearchives.nseindia.com/corporate/SEFiling_08072021184157.pdf,text_confirmed,pdf,extracted,81261,True,
TCS,TCS,FY2022,Q2,2021-09-30,08-Oct-2021 18:23:49,https://nsearchives.nseindia.com/corporate/SEIntimationOct8_08102021182349.pdf,text_confirmed,pdf,extracted,100078,True,
TCS,TCS,FY2022,Q3,2021-12-31,12-Jan-2022 18:29:58,https://nsearchives.nseindia.com/corporate/TCS_12012022182958_SELetterOutcomeofBuyback.pdf,date_window_only,pdf,extracted,3409,True,
TCS,TCS,FY2022,Q4,2022-03-31,11-Apr-2022 17:38:57,https://nsearchives.nseindia.com/corporate/TCS_11042022173852_SEIntimation.pdf,date_window_only,pdf,extracted,76546,True,
TCS,TCS,FY2023,Q1,2022-06-30,08-Jul-2022 16:36:53,https://nsearchives.nseindia.com/corporate/SELetter_08072022163653.pdf,text_confirmed,pdf,extracted,63150,True,
TCS,TCS,FY2023,Q2,2022-09-30,10-Oct-2022 16:47:40,https://nsearchives.nseindia.com/corporate/TCS_10102022164739_SELETTERFINALsigned.pdf,date_window_only,pdf,extracted,75761,True,
TCS,TCS,FY2023,Q3,2022-12-31,09-Jan-2023 17:14:35,https://nsearchives.nseindia.com/corporate/SEINT_final_09012023171435.pdf,text_confirmed,pdf,extracted,67080,True,
TCS,TCS,FY2023,Q4,2023-03-31,12-Apr-2023 17:17:07,https://nsearchives.nseindia.com/corporate/BMFinancialresultssignedprint_12042023171707.pdf,text_confirmed,pdf,extracted,50122,True,
TCS,TCS,FY2024,Q1,2023-06-30,12-Jul-2023 15:54:53,https://nsearchives.nseindia.com/corporate/SEFinancials_12072023155453.pdf,text_confirmed,pdf,extracted,38613,True,
TCS,TCS,FY2024,Q2,2023-09-30,11-Oct-2023 17:03:52,https://nsearchives.nseindia.com/corporate/SEFinsignedprinttopdf_11102023170352.pdf,text_confirmed,pdf,extracted,22837,True,
TCS,TCS,FY2024,Q3,2023-12-31,11-Jan-2024 15:53:19,https://nsearchives.nseindia.com/corporate/SELetter_signed_11012024155319.pdf,text_confirmed,pdf,extracted,44945,True,
TCS,TCS,FY2024,Q4,2024-03-31,12-Apr-2024 15:36:45,https://nsearchives.nseindia.com/corporate/SELetterFinancialResults_12042024153645.pdf,text_confirmed,pdf,extracted,53115,True,
TCS,TCS,FY2025,Q1,2024-06-30,11-Jul-2024 15:38:49,https://nsearchives.nseindia.com/corporate/SELetterFin_signed_11072024153849.pdf,text_confirmed,pdf,extracted,37855,True,
TCS,TCS,FY2025,Q2,2024-09-30,10-Oct-2024 16:06:39,https://nsearchives.nseindia.com/corporate/SEIntfinancials_10102024160639.pdf,text_confirmed,pdf,extracted,54389,True,
TCS,TCS,FY2025,Q3,2024-12-31,09-Jan-2025 16:10:53,https://nsearchives.nseindia.com/corporate/SE_Letter-_financialssigned_09012025161053.pdf,text_confirmed,pdf,extracted,36215,True,
TCS,TCS,FY2025,Q4,2025-03-31,10-Apr-2025 16:05:24,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_10042025160349_BM_Outcome_financials_signed.pdf,date_window_only,pdf,extracted,50390,True,
TCS,TCS,FY2026,Q1,2025-06-30,10-Jul-2025 15:57:29,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_10072025155700_SEIntfinancials.pdf,text_confirmed,pdf,extracted,35679,True,
TCS,TCS,FY2026,Q2,2025-09-30,09-Oct-2025 15:52:18,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_09102025154951_PostBMSELetter.pdf,text_confirmed,pdf,extracted,48069,True,
TCS,TCS,FY2026,Q3,2025-12-31,12-Jan-2026 15:50:27,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_12012026154849_Post_BM_SE_Letter_final.pdf,text_confirmed,pdf,extracted,56718,True,
TCS,TCS,FY2026,Q4,2026-03-31,09-Apr-2026 15:55:34,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_09042026155026_SE_Outcome_signed.pdf,text_confirmed,pdf,extracted,71143,True,
TCS,TCS,FY2027,Q1,2026-06-30,09-Jul-2026 15:52:21,https://nsearchives.nseindia.com/corporate/TCS_CORPCS_09072026155158_Post_BM_SE_Lettersigned.pdf,text_confirmed,pdf,extracted,47520,True,
